ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,Description,StartDate,EndDate,Status,ProductSubcategoryName,ProductSubcategoryAlternateKey,ProductCategoryKey,ProductCategoryAlternateKey,ProductCategoryName
555,FB-9873,6,G  ,0,Front Brakes,47.286,True,Silver,500,375,106.5,,,317.0,1,,63.9,,,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2013-07-01,,Current,Brakes,6,2,2,Components
515,SE-M236,15,0,0,LL Mountain Seat/Saddle,12.0413,True,,500,375,27.12,,,0.0,1,M ,16.272,L ,,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2013-07-01,,Current,Saddles,15,2,2,Components
516,SE-M798,15,0,0,ML Mountain Seat/Saddle,17.3782,True,,500,375,39.14,,,0.0,1,M ,23.484,M ,,ML Mountain Seat/Saddle 2,Designed to absorb shock.,2013-07-01,,Current,Saddles,15,2,2,Components
517,SE-M940,15,0,0,HL Mountain Seat/Saddle,23.3722,True,,500,375,52.64,,,0.0,1,M ,31.584,H ,,HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2013-07-01,,Current,Saddles,15,2,2,Components
518,SE-R581,15,0,0,LL Road Seat/Saddle,12.0413,True,,500,375,27.12,,,0.0,1,R ,16.272,L ,,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2013-07-01,,Current,Saddles,15,2,2,Components
519,SE-R908,15,0,0,ML Road Seat/Saddle,17.3782,True,,500,375,39.14,,,0.0,1,T ,23.484,M ,,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2013-07-01,,Current,Saddles,15,2,2,Components
520,SE-R995,15,0,0,HL Road Seat/Saddle,23.3722,True,,500,375,52.64,,,0.0,1,R ,31.584,H ,,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2013-07-01,,Current,Saddles,15,2,2,Components
521,SE-T312,15,0,0,LL Touring Seat/Saddle,12.0413,True,,500,375,27.12,,,0.0,1,T ,16.272,L ,,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",2013-07-01,,Current,Saddles,15,2,2,Components
522,SE-T762,15,0,0,ML Touring Seat/Saddle,17.3782,True,,500,375,39.14,,,0.0,1,T ,23.484,M ,,ML Touring Seat/Saddle,New design relieves pressure for long rides.,2013-07-01,,Current,Saddles,15,2,2,Components
523,SE-T924,15,0,0,HL Touring Seat/Saddle,23.3722,True,,500,375,52.64,,,0.0,1,T ,31.584,H ,,HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2013-07-01,,Current,Saddles,15,2,2,Components
542,PD-M282,13,G  ,0,LL Mountain Pedal,17.9776,True,Silver/Black,500,375,40.49,,,218.0,1,M ,24.294,L ,,LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2013-07-01,,Current,Pedals,13,2,2,Components
543,PD-M340,13,G  ,0,ML Mountain Pedal,27.568,True,Silver/Black,500,375,62.09,,,215.0,1,M ,37.254,M ,,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",2013-07-01,,Current,Pedals,13,2,2,Components
544,PD-M562,13,G  ,0,HL Mountain Pedal,35.9596,True,Silver/Black,500,375,80.99,,,185.0,1,M ,48.594,H ,,HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2013-07-01,,Current,Pedals,13,2,2,Components
545,PD-R347,13,G  ,0,LL Road Pedal,17.9776,True,Silver/Black,500,375,40.49,,,189.0,1,R ,24.294,L ,,LL Road Pedal,Clipless pedals - aluminum.,2013-07-01,,Current,Pedals,13,2,2,Components
546,PD-R563,13,G  ,0,ML Road Pedal,27.568,True,Silver/Black,500,375,62.09,,,168.0,1,R ,37.254,M ,,ML Road Pedal,Lightweight aluminum alloy construction.,2013-07-01,,Current,Pedals,13,2,2,Components
547,PD-R853,13,G  ,0,HL Road Pedal,35.9596,True,Silver/Black,500,375,80.99,,,149.0,1,R ,48.594,H ,,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2013-07-01,,Current,Pedals,13,2,2,Components
548,PD-T852,13,0,0,Touring Pedal,35.9596,True,Silver/Black,500,375,80.99,,,0.0,1,T ,48.594,,,Touring Pedal,A stable pedal for all-day riding.,2013-07-01,,Current,Pedals,13,2,2,Components
556,CS-4759,8,G  ,0,LL Crankset,77.9176,True,Black,500,375,175.49,,,600.0,1,,105.294,L ,,LL Crankset,Super rigid spindle.,2013-07-01,,Current,Cranksets,8,2,2,Components
557,CS-6583,8,G  ,0,ML Crankset,113.8816,True,Black,500,375,256.49,,,635.0,1,,153.894,M ,,ML Crankset,High-strength crank arm.,2013-07-01,,Current,Cranksets,8,2,2,Components
558,CS-9183,8,G  ,0,HL Crankset,179.8156,True,Black,500,375,404.99,,,575.0,1,,242.994,H ,,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2013-07-01,,Current,Cranksets,8,2,2,Components
559,CH-0234,7,0,0,Chain,8.9866,True,Silver,500,375,20.24,,,0.0,1,,12.144,,,Chain,Superior shifting performance.,2013-07-01,,Current,Chains,7,2,2,Components
601,BB-7421,5,G  ,0,LL Bottom Bracket,23.9716,True,,500,375,53.99,,,223.0,1,,32.394,L ,,LL Bottom Bracket,Chromoly steel.,2013-07-01,,Current,Bottom Brackets,5,2,2,Components
602,BB-8107,5,G  ,0,ML Bottom Bracket,44.9506,True,,500,375,101.24,,,168.0,1,,60.744,M ,,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,2013-07-01,,Current,Bottom Brackets,5,2,2,Components
603,BB-9108,5,G  ,0,HL Bottom Bracket,53.9416,True,,500,375,121.49,,,170.0,1,,72.894,H ,,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,2013-07-01,,Current,Bottom Brackets,5,2,2,Components
212,HL-U509-R,31,0,0,"Sport-100 Helmet, Red",12.0278,True,Red,4,3,33.6442,,,0.0,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2011-07-01,2007-12-28,,Helmets,31,4,4,Accessories
213,HL-U509-R,31,0,0,"Sport-100 Helmet, Red",13.8782,True,Red,4,3,33.6442,,,0.0,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2012-07-01,2008-12-27,,Helmets,31,4,4,Accessories
214,HL-U509-R,31,0,0,"Sport-100 Helmet, Red",13.0863,True,Red,4,3,34.99,,,0.0,0,S ,20.994,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2013-07-01,,Current,Helmets,31,4,4,Accessories
215,HL-U509,31,0,0,"Sport-100 Helmet, Black",12.0278,True,Black,4,3,33.6442,,,0.0,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2011-07-01,2007-12-28,,Helmets,31,4,4,Accessories
216,HL-U509,31,0,0,"Sport-100 Helmet, Black",13.8782,True,Black,4,3,33.6442,,,0.0,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2012-07-01,2008-12-27,,Helmets,31,4,4,Accessories
217,HL-U509,31,0,0,"Sport-100 Helmet, Black",13.0863,True,Black,4,3,34.99,,,0.0,0,S ,20.994,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2013-07-01,,Current,Helmets,31,4,4,Accessories
220,HL-U509-B,31,0,0,"Sport-100 Helmet, Blue",12.0278,True,Blue,4,3,33.6442,,,0.0,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2011-07-01,2007-12-28,,Helmets,31,4,4,Accessories
221,HL-U509-B,31,0,0,"Sport-100 Helmet, Blue",13.8782,True,Blue,4,3,33.6442,,,0.0,0,S ,20.1865,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2012-07-01,2008-12-27,,Helmets,31,4,4,Accessories
222,HL-U509-B,31,0,0,"Sport-100 Helmet, Blue",13.0863,True,Blue,4,3,34.99,,,0.0,0,S ,20.994,,,Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",2013-07-01,,Current,Helmets,31,4,4,Accessories
446,PA-T100,35,0,0,"Touring-Panniers, Large",51.5625,True,Grey,4,3,125.0,,,0.0,0,T ,75.0,,,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2012-07-01,2008-12-27,,Panniers,35,4,4,Accessories
447,LO-C100,34,0,0,Cable Lock,10.3125,True,,4,3,25.0,,,0.0,0,S ,15.0,,,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2012-07-01,2008-12-27,,Locks,34,4,4,Accessories
448,PU-0452,36,0,0,Minipump,8.2459,True,,4,3,19.99,,,0.0,0,S ,11.994,,,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2012-07-01,2008-12-27,,Pumps,36,4,4,Accessories
449,PU-M044,36,0,0,Mountain Pump,10.3084,True,,4,3,24.99,,,0.0,0,M ,14.994,,,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2012-07-01,2008-12-27,,Pumps,36,4,4,Accessories
450,LT-T990,33,0,0,Taillights - Battery-Powered,5.7709,True,,4,3,13.99,,,0.0,0,R ,8.394,,,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2012-07-01,2008-12-27,,Lights,33,4,4,Accessories
451,LT-H902,33,0,0,Headlights - Dual-Beam,14.4334,True,,4,3,34.99,,,0.0,0,R ,20.994,,,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2012-07-01,2008-12-27,,Lights,33,4,4,Accessories
452,LT-H903,33,0,0,Headlights - Weatherproof,18.5584,True,,4,3,44.99,,,0.0,0,R ,26.994,,,Headlights - Weatherproof,Rugged weatherproof headlight.,2012-07-01,2008-12-27,,Lights,33,4,4,Accessories
477,WB-H098,28,0,0,Water Bottle - 30 oz.,1.8663,True,,4,3,4.99,,,0.0,0,S ,2.994,,,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2013-07-01,,Current,Bottles and Cages,28,4,4,Accessories
478,BC-M005,28,0,0,Mountain Bottle Cage,3.7363,True,,4,3,9.99,,,0.0,0,M ,5.994,,,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2013-07-01,,Current,Bottles and Cages,28,4,4,Accessories
479,BC-R205,28,0,0,Road Bottle Cage,3.3623,True,,4,3,8.99,,,0.0,0,R ,5.394,,,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2013-07-01,,Current,Bottles and Cages,28,4,4,Accessories
480,PK-7098,37,0,0,Patch Kit/8 Patches,0.8565,True,,4,3,2.29,,,0.0,0,S ,1.374,,,Patch kit,"Includes 8 different size patches, glue and sandpaper.",2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
528,TT-M928,37,0,0,Mountain Tire Tube,1.8663,True,,500,375,4.99,,,0.0,0,M ,2.994,,,Mountain Tire Tube,Self-sealing tube.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
529,TT-R982,37,0,0,Road Tire Tube,1.4923,True,,500,375,3.99,,,0.0,0,R ,2.394,,,Road Tire Tube,Conventional all-purpose tube.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
530,TT-T092,37,0,0,Touring Tire Tube,1.8663,True,,500,375,4.99,,,0.0,0,T ,2.994,,,Touring Tire Tube,General purpose tube.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
535,TI-M267,37,0,0,LL Mountain Tire,9.3463,True,,500,375,24.99,,,0.0,0,M ,14.994,L ,,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
536,TI-M602,37,0,0,ML Mountain Tire,11.2163,True,,500,375,29.99,,,0.0,0,M ,17.994,M ,,ML Mountain Tire,"Great traction, high-density rubber.",2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
537,TI-M823,37,0,0,HL Mountain Tire,13.09,True,,500,375,35.0,,,0.0,0,M ,21.0,H ,,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
538,TI-R092,37,0,0,LL Road Tire,8.0373,True,,500,375,21.49,,,0.0,0,R ,12.894,L ,,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
539,TI-R628,37,0,0,ML Road Tire,9.3463,True,,500,375,24.99,,,0.0,0,R ,14.994,M ,,ML Road Tire,Higher density rubber.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
540,TI-R982,37,0,0,HL Road Tire,12.1924,True,,500,375,32.6,,,0.0,0,R ,19.56,H ,,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
541,TI-T723,37,0,0,Touring Tire,10.8423,True,,500,375,28.99,,,0.0,0,T ,17.394,,,Touring Tire,High-density rubber.,2013-07-01,,Current,Tires and Tubes,37,4,4,Accessories
483,RA-H123,26,0,0,Hitch Rack - 4-Bike,44.88,True,,4,3,120.0,,,0.0,0,S ,72.0,,,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2013-07-01,,Current,Bike Racks,26,4,4,Accessories
484,CL-9009,29,0,0,Bike Wash - Dissolver,2.9733,True,,4,3,7.95,,,0.0,0,S ,4.77,,,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2013-07-01,,Current,Cleaners,29,4,4,Accessories
485,FE-6654,30,0,0,Fender Set - Mountain,8.2205,True,,4,3,21.98,,,0.0,0,M ,13.188,,,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2013-07-01,,Current,Fenders,30,4,4,Accessories
486,ST-1401,27,0,0,All-Purpose Bike Stand,59.466,True,,4,3,159.0,,,0.0,0,M ,95.4,,,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2013-07-01,,Current,Bike Stands,27,4,4,Accessories
487,HY-1023-70,32,0,0,Hydration Pack - 70 oz.,20.5663,True,Silver,4,3,54.99,70,70,0.0,0,S ,32.994,,,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2013-07-01,,Current,Hydration Packs,32,4,4,Accessories
218,SO-B909-M,23,0,0,"Mountain Bike Socks, M",3.3963,True,White,4,3,9.5,M,M,0.0,0,M ,5.7,,U ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,2011-07-01,2007-12-28,,Socks,23,3,3,Clothing
219,SO-B909-L,23,0,0,"Mountain Bike Socks, L",3.3963,True,White,4,3,9.5,L,L,0.0,0,M ,5.7,,U ,Mountain Bike Socks,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,2011-07-01,2007-12-28,,Socks,23,3,3,Clothing
481,SO-R809-M,23,0,0,"Racing Socks, M",3.3623,True,White,4,3,8.99,M,M,0.0,0,R ,5.394,,U ,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013-07-01,,Current,Socks,23,3,3,Clothing
482,SO-R809-L,23,0,0,"Racing Socks, L",3.3623,True,White,4,3,8.99,L,L,0.0,0,R ,5.394,,U ,Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013-07-01,,Current,Socks,23,3,3,Clothing
223,CA-1098,19,0,0,AWC Logo Cap,5.7052,True,Multi,4,3,8.6442,,,0.0,0,S ,5.1865,,U ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,2011-07-01,2007-12-28,,Caps,19,3,3,Clothing
224,CA-1098,19,0,0,AWC Logo Cap,5.2297,True,Multi,4,3,8.6442,,,0.0,0,S ,5.1865,,U ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,2012-07-01,2008-12-27,,Caps,19,3,3,Clothing
225,CA-1098,19,0,0,AWC Logo Cap,6.9223,True,Multi,4,3,8.99,,,0.0,0,S ,5.394,,U ,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,2013-07-01,,Current,Caps,19,3,3,Clothing
226,LJ-0192-S,21,0,0,"Long-Sleeve Logo Jersey, S",31.7244,True,Multi,4,3,48.0673,S,S,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2011-07-01,2007-12-28,,Jerseys,21,3,3,Clothing
227,LJ-0192-S,21,0,0,"Long-Sleeve Logo Jersey, S",29.0807,True,Multi,4,3,48.0673,S,S,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2012-07-01,2008-12-27,,Jerseys,21,3,3,Clothing
228,LJ-0192-S,21,0,0,"Long-Sleeve Logo Jersey, S",38.4923,True,Multi,4,3,49.99,S,S,0.0,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2013-07-01,,Current,Jerseys,21,3,3,Clothing
229,LJ-0192-M,21,0,0,"Long-Sleeve Logo Jersey, M",31.7244,True,Multi,4,3,48.0673,M,M,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2011-07-01,2007-12-28,,Jerseys,21,3,3,Clothing
230,LJ-0192-M,21,0,0,"Long-Sleeve Logo Jersey, M",29.0807,True,Multi,4,3,48.0673,M,M,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2012-07-01,2008-12-27,,Jerseys,21,3,3,Clothing
231,LJ-0192-M,21,0,0,"Long-Sleeve Logo Jersey, M",38.4923,True,Multi,4,3,49.99,M,M,0.0,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2013-07-01,,Current,Jerseys,21,3,3,Clothing
232,LJ-0192-L,21,0,0,"Long-Sleeve Logo Jersey, L",31.7244,True,Multi,4,3,48.0673,L,L,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2011-07-01,2007-12-28,,Jerseys,21,3,3,Clothing
233,LJ-0192-L,21,0,0,"Long-Sleeve Logo Jersey, L",29.0807,True,Multi,4,3,48.0673,L,L,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2012-07-01,2008-12-27,,Jerseys,21,3,3,Clothing
234,LJ-0192-L,21,0,0,"Long-Sleeve Logo Jersey, L",38.4923,True,Multi,4,3,49.99,L,L,0.0,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2013-07-01,,Current,Jerseys,21,3,3,Clothing
235,LJ-0192-X,21,0,0,"Long-Sleeve Logo Jersey, XL",31.7244,True,Multi,4,3,48.0673,XL,XL,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2011-07-01,2007-12-28,,Jerseys,21,3,3,Clothing
236,LJ-0192-X,21,0,0,"Long-Sleeve Logo Jersey, XL",29.0807,True,Multi,4,3,48.0673,XL,XL,0.0,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2012-07-01,2008-12-27,,Jerseys,21,3,3,Clothing
237,LJ-0192-X,21,0,0,"Long-Sleeve Logo Jersey, XL",38.4923,True,Multi,4,3,49.99,XL,XL,0.0,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,2013-07-01,,Current,Jerseys,21,3,3,Clothing
488,SJ-0194-S,21,0,0,"Short-Sleeve Classic Jersey, S",41.5723,True,Yellow,4,3,53.99,S,S,0.0,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01,,Current,Jerseys,21,3,3,Clothing
489,SJ-0194-M,21,0,0,"Short-Sleeve Classic Jersey, M",41.5723,True,Yellow,4,3,53.99,M,M,0.0,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01,,Current,Jerseys,21,3,3,Clothing
490,SJ-0194-L,21,0,0,"Short-Sleeve Classic Jersey, L",41.5723,True,Yellow,4,3,53.99,L,L,0.0,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01,,Current,Jerseys,21,3,3,Clothing
491,SJ-0194-X,21,0,0,"Short-Sleeve Classic Jersey, XL",41.5723,True,Yellow,4,3,53.99,XL,XL,0.0,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2013-07-01,,Current,Jerseys,21,3,3,Clothing
445,SH-M897-S,22,0,0,"Men's Sports Shorts, S",24.7459,True,Black,4,3,59.99,S,S,0.0,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,,Shorts,22,3,3,Clothing
453,SH-M897-M,22,0,0,"Men's Sports Shorts, M",24.7459,True,Black,4,3,59.99,M,M,0.0,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,,Shorts,22,3,3,Clothing
454,SH-M897-L,22,0,0,"Men's Sports Shorts, L",24.7459,True,Black,4,3,59.99,L,L,0.0,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,,Shorts,22,3,3,Clothing
455,SH-M897-X,22,0,0,"Men's Sports Shorts, XL",24.7459,True,Black,4,3,59.99,XL,XL,0.0,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01,2008-12-27,,Shorts,22,3,3,Clothing
474,SH-W890-S,22,0,0,"Women's Mountain Shorts, S",26.1763,True,Black,4,3,69.99,S,S,0.0,0,M ,41.994,,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01,,Current,Shorts,22,3,3,Clothing
475,SH-W890-M,22,0,0,"Women's Mountain Shorts, M",26.1763,True,Black,4,3,69.99,M,M,0.0,0,M ,41.994,,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01,,Current,Shorts,22,3,3,Clothing
476,SH-W890-L,22,0,0,"Women's Mountain Shorts, L",26.1763,True,Black,4,3,69.99,L,L,0.0,0,M ,41.994,,W ,Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01,,Current,Shorts,22,3,3,Clothing
456,TG-W091-S,24,0,0,"Women's Tights, S",30.9334,True,Black,4,3,74.99,S,S,0.0,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01,2008-12-27,,Tights,24,3,3,Clothing
457,TG-W091-M,24,0,0,"Women's Tights, M",30.9334,True,Black,4,3,74.99,M,M,0.0,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01,2008-12-27,,Tights,24,3,3,Clothing
458,TG-W091-L,24,0,0,"Women's Tights, L",30.9334,True,Black,4,3,74.99,L,L,0.0,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01,2008-12-27,,Tights,24,3,3,Clothing
459,SB-M891-S,18,0,0,"Men's Bib-Shorts, S",37.1209,True,Multi,4,3,89.99,S,S,0.0,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01,2008-12-27,,Bib-Shorts,18,3,3,Clothing
460,SB-M891-M,18,0,0,"Men's Bib-Shorts, M",37.1209,True,Multi,4,3,89.99,M,M,0.0,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01,2008-12-27,,Bib-Shorts,18,3,3,Clothing
461,SB-M891-L,18,0,0,"Men's Bib-Shorts, L",37.1209,True,Multi,4,3,89.99,L,L,0.0,0,S ,53.994,,M ,Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01,2008-12-27,,Bib-Shorts,18,3,3,Clothing
462,GL-H102-S,20,0,0,"Half-Finger Gloves, S",9.7136,True,Black,4,3,23.5481,S,S,0.0,0,S ,14.1289,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01,2008-12-27,,Gloves,20,3,3,Clothing
463,GL-H102-S,20,0,0,"Half-Finger Gloves, S",9.1593,True,Black,4,3,24.49,S,S,0.0,0,S ,14.694,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01,,Current,Gloves,20,3,3,Clothing
464,GL-H102-M,20,0,0,"Half-Finger Gloves, M",9.7136,True,Black,4,3,23.5481,M,M,0.0,0,S ,14.1289,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01,2008-12-27,,Gloves,20,3,3,Clothing
465,GL-H102-M,20,0,0,"Half-Finger Gloves, M",9.1593,True,Black,4,3,24.49,M,M,0.0,0,S ,14.694,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01,,Current,Gloves,20,3,3,Clothing
466,GL-H102-L,20,0,0,"Half-Finger Gloves, L",9.7136,True,Black,4,3,23.5481,L,L,0.0,0,S ,14.1289,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01,2008-12-27,,Gloves,20,3,3,Clothing
467,GL-H102-L,20,0,0,"Half-Finger Gloves, L",9.1593,True,Black,4,3,24.49,L,L,0.0,0,S ,14.694,,U ,Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01,,Current,Gloves,20,3,3,Clothing
468,GL-F110-S,20,0,0,"Full-Finger Gloves, S",15.6709,True,Black,4,3,37.99,S,S,0.0,0,M ,22.794,,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01,2008-12-27,,Gloves,20,3,3,Clothing
469,GL-F110-M,20,0,0,"Full-Finger Gloves, M",15.6709,True,Black,4,3,37.99,M,M,0.0,0,M ,22.794,,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01,2008-12-27,,Gloves,20,3,3,Clothing
470,GL-F110-L,20,0,0,"Full-Finger Gloves, L",15.6709,True,Black,4,3,37.99,L,L,0.0,0,M ,22.794,,U ,Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01,2008-12-27,,Gloves,20,3,3,Clothing
471,VE-C304-S,25,0,0,"Classic Vest, S",23.749,True,Blue,4,3,63.5,S,S,0.0,0,S ,38.1,,U ,Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01,,Current,Vests,25,3,3,Clothing
